Customer ID,Product ID,Product Category,Purchase Amount,Purchase Date
C349,P049,Electronics,170.87,2023-07-21
C477,P041,Home & Kitchen,227.61,2023-09-11
C392,P014,Toys & Games,492.82,2023-09-14
C466,P048,Books,358.51,2023-11-07
C421,P020,Toys & Games,484.56,2023-12-30
C206,P014,Toys & Games,38.62,2023-07-23
C467,P004,Books,82.84,2023-01-11
C228,P042,Clothing,119.99,2023-03-04
C038,P025,Clothing,359.01,2023-05-21
C375,P021,Home & Kitchen,143.15,2023-11-21
C424,P045,Clothing,375.47,2023-03-28
C221,P029,Books,442.61,2023-11-21
C360,P013,Home & Kitchen,196.23,2023-09-21
C333,P005,Clothing,231.94,2023-02-11
C337,P018,Electronics,135.38,2023-06-17
C160,P042,Clothing,84.76,2023-10-18
C363,P040,Electronics,365.88,2023-10-27
C367,P019,Home & Kitchen,59.79,2023-11-29
C421,P003,Electronics,36.53,2023-04-08
C162,P004,Books,127.46,2023-01-05
C171,P043,Books,465.37,2023-07-07
C124,P038,Home & Kitchen,145.01,2023-01-30
C002,P023,Books,94.7,2023-04-07
C110,P009,Toys & Games,192.49,2023-10-03
C389,P016,Toys & Games,251.01,2023-12-07
C371,P012,Electronics,369.58,2023-10-21
C424,P022,Electronics,197.87,2023-12-28
C196,P044,Clothing,304.1,2023-04-23
C473,P032,Home & Kitchen,39.6,2023-05-17
C088,P033,Electronics,432.0,2023-12-10
C107,P016,Toys & Games,275.29,2023-03-15
C399,P006,Electronics,310.71,2023-10-21
C169,P034,Home & Kitchen,116.7,2023-06-16
C353,P010,Home & Kitchen,92.91,2023-06-08
C290,P041,Home & Kitchen,6.03,2023-08-25
C077,P004,Books,453.93,2023-11-28
C362,P018,Electronics,133.0,2023-04-16
C466,P040,Electronics,347.89,2023-10-14
C493,P004,Books,325.28,2023-11-11
C490,P004,Books,126.01,2023-12-15
C438,P041,Home & Kitchen,148.39,2023-06-25
C089,P013,Home & Kitchen,460.83,2023-03-06
C098,P008,Home & Kitchen,349.01,2023-09-12
C154,P047,Clothing,454.82,2023-11-12
C078,P014,Toys & Games,110.72,2023-10-18
C011,P033,Electronics,285.94,2023-01-04
C251,P048,Books,426.28,2023-08-16
C299,P005,Clothing,316.35,2023-06-26
C025,P041,Home & Kitchen,306.38,2023-01-23
C456,P049,Electronics,417.82,2023-10-22
C409,P038,Home & Kitchen,327.17,2023-11-18
C244,P024,Books,135.58,2023-11-27
C166,P031,Books,487.49,2023-02-21
C445,P040,Electronics,153.47,2023-08-29
C171,P001,Clothing,270.87,2023-10-27
C358,P032,Home & Kitchen,96.29,2023-09-25
C126,P044,Clothing,480.6,2023-01-17
C443,P001,Clothing,466.84,2023-07-09
C461,P001,Clothing,278.04,2023-01-10
C249,P027,Toys & Games,182.55,2023-01-10
C399,P017,Electronics,425.0,2023-05-19
C129,P004,Books,490.38,2023-02-10
C452,P018,Electronics,42.77,2023-02-10
C499,P038,Home & Kitchen,400.14,2023-04-11
C431,P005,Clothing,350.42,2023-08-21
C245,P009,Toys & Games,201.15,2023-04-15
C078,P048,Books,245.48,2023-10-10
C118,P002,Books,57.87,2023-11-29
C171,P006,Electronics,270.42,2023-03-23
C251,P045,Clothing,172.55,2023-04-16
C091,P033,Electronics,432.78,2023-05-29
C255,P047,Clothing,174.99,2023-01-03
C428,P001,Clothing,72.78,2023-02-13
C430,P033,Electronics,202.1,2023-08-06
C080,P024,Books,147.62,2023-11-02
C092,P011,Books,435.58,2023-10-16
C407,P033,Electronics,359.01,2023-11-21
C443,P036,Clothing,144.98,2023-04-27
C496,P023,Books,343.54,2023-12-30
C109,P045,Clothing,19.81,2023-01-28
C413,P049,Electronics,42.08,2023-10-24
C032,P046,Books,245.91,2023-08-25
C346,P024,Books,426.23,2023-10-11
C214,P012,Electronics,474.75,2023-08-07
C107,P043,Books,447.89,2023-09-20
C041,P038,Home & Kitchen,462.38,2023-11-03
C159,P014,Toys & Games,353.49,2023-02-12
C463,P027,Toys & Games,234.27,2023-01-04
C229,P026,Electronics,239.03,2023-12-26
C452,P007,Books,98.85,2023-12-25
C202,P028,Books,207.66,2023-01-16
C448,P026,Electronics,92.88,2023-02-20
C184,P026,Electronics,362.4,2023-01-07
C356,P042,Clothing,44.27,2023-12-12
C410,P048,Books,482.73,2023-09-01
C023,P044,Clothing,62.61,2023-03-17
C426,P006,Electronics,118.89,2023-07-09
C208,P002,Books,286.86,2023-07-23
C332,P006,Electronics,27.09,2023-09-30
C390,P031,Books,486.15,2023-10-14
C144,P008,Home & Kitchen,266.44,2023-05-24
C461,P016,Toys & Games,150.95,2023-03-31
C012,P020,Toys & Games,225.51,2023-09-18
C397,P034,Home & Kitchen,304.14,2023-07-28
C210,P026,Electronics,74.41,2023-04-21
C348,P013,Home & Kitchen,496.5,2023-01-10
C380,P014,Toys & Games,378.64,2023-05-01
C150,P042,Clothing,210.54,2023-06-05
C349,P010,Home & Kitchen,103.72,2023-09-19
C345,P041,Home & Kitchen,422.48,2023-01-27
C455,P028,Books,291.55,2023-08-02
C259,P030,Home & Kitchen,20.38,2023-06-18
C283,P046,Books,5.8,2023-01-23
C294,P006,Electronics,134.44,2023-10-29
C125,P024,Books,488.55,2023-12-11
C388,P035,Books,321.55,2023-06-08
C397,P004,Books,117.17,2023-03-28
C126,P033,Electronics,125.21,2023-02-21
C282,P009,Toys & Games,360.95,2023-06-28
C421,P045,Clothing,389.56,2023-02-14
C131,P045,Clothing,460.94,2023-03-31
C494,P050,Home & Kitchen,231.97,2023-02-13
C477,P032,Home & Kitchen,258.3,2023-01-04
C348,P003,Electronics,402.27,2023-12-25
C114,P021,Home & Kitchen,126.79,2023-04-21
C330,P008,Home & Kitchen,397.24,2023-02-23
C460,P038,Home & Kitchen,272.32,2023-09-18
C388,P049,Electronics,293.59,2023-01-20
C130,P020,Toys & Games,135.34,2023-12-05
C471,P029,Books,445.95,2023-11-11
C072,P030,Home & Kitchen,97.73,2023-02-10
C031,P015,Clothing,290.22,2023-09-09
C187,P047,Clothing,12.87,2023-07-11
C348,P019,Home & Kitchen,414.25,2023-10-13
C264,P039,Books,405.4,2023-05-31
C066,P027,Toys & Games,67.48,2023-05-28
C420,P020,Toys & Games,26.06,2023-06-07
C251,P035,Books,427.79,2023-01-01
C004,P009,Toys & Games,214.32,2023-05-17
C388,P009,Toys & Games,316.42,2023-11-03
C326,P005,Clothing,273.85,2023-03-29
C151,P025,Clothing,299.11,2023-01-28
C048,P035,Books,248.45,2023-12-24
C457,P048,Books,356.88,2023-08-10
C240,P039,Books,483.81,2023-05-25
C010,P042,Clothing,296.46,2023-12-03
C242,P005,Clothing,393.51,2023-02-01
C339,P012,Electronics,422.11,2023-08-30
C020,P033,Electronics,26.08,2023-09-24
C348,P025,Clothing,123.94,2023-04-19
C470,P050,Home & Kitchen,287.95,2023-07-30
C235,P045,Clothing,408.0,2023-06-12
C064,P019,Home & Kitchen,28.99,2023-10-21
C021,P039,Books,325.02,2023-02-12
C380,P045,Clothing,353.69,2023-07-22
C051,P013,Home & Kitchen,269.67,2023-12-02
C024,P029,Books,188.77,2023-06-01
C122,P016,Toys & Games,295.94,2023-08-23
C452,P048,Books,381.7,2023-07-31
C442,P016,Toys & Games,377.19,2023-07-19
C079,P003,Electronics,109.7,2023-05-28
C376,P005,Clothing,85.2,2023-04-06
C481,P042,Clothing,246.04,2023-05-18
C074,P029,Books,432.36,2023-10-18
C422,P038,Home & Kitchen,160.45,2023-07-03
C483,P015,Clothing,196.88,2023-10-24
C156,P023,Books,327.84,2023-12-05
C500,P015,Clothing,403.35,2023-01-09
C165,P045,Clothing,335.21,2023-08-16
C333,P028,Books,126.93,2023-03-04
C311,P011,Books,82.47,2023-09-30
C412,P046,Books,418.97,2023-07-19
C240,P036,Clothing,143.48,2023-10-26
C097,P045,Clothing,331.51,2023-02-23
C437,P021,Home & Kitchen,447.54,2023-06-17
C374,P017,Electronics,272.44,2023-07-12
C282,P025,Clothing,143.09,2023-11-18
C240,P034,Home & Kitchen,129.26,2023-08-30
C209,P008,Home & Kitchen,492.36,2023-07-03
C122,P035,Books,232.49,2023-08-25
C059,P048,Books,466.0,2023-05-17
C399,P019,Home & Kitchen,270.06,2023-04-27
C057,P006,Electronics,193.68,2023-09-11
C467,P022,Electronics,127.39,2023-11-04
C229,P020,Toys & Games,25.29,2023-01-07
C458,P040,Electronics,107.98,2023-10-19
C125,P045,Clothing,119.67,2023-08-19
C318,P026,Electronics,51.06,2023-05-19
C156,P040,Electronics,343.22,2023-01-17
C024,P008,Home & Kitchen,124.75,2023-11-02
C320,P040,Electronics,347.56,2023-02-17
C184,P019,Home & Kitchen,442.77,2023-05-06
C224,P014,Toys & Games,438.58,2023-09-03
C175,P001,Clothing,45.43,2023-12-12
C242,P012,Electronics,115.16,2023-05-15
C416,P044,Clothing,455.09,2023-03-12
C157,P046,Books,322.14,2023-10-28
C002,P015,Clothing,222.22,2023-11-03
C199,P028,Books,148.86,2023-08-01
C083,P020,Toys & Games,16.36,2023-12-14
C435,P005,Clothing,444.12,2023-07-02
C093,P003,Electronics,435.8,2023-07-01
C015,P041,Home & Kitchen,395.51,2023-10-08
C348,P041,Home & Kitchen,12.53,2023-04-25
C031,P039,Books,300.57,2023-08-11
C317,P022,Electronics,464.72,2023-11-26
C118,P032,Home & Kitchen,219.22,2023-05-09
C203,P035,Books,167.66,2023-09-08
C482,P035,Books,321.21,2023-09-18
C232,P043,Books,368.28,2023-06-04
C072,P010,Home & Kitchen,416.62,2023-02-28
C359,P006,Electronics,191.23,2023-11-08
C321,P004,Books,288.05,2023-04-02
C192,P031,Books,99.97,2023-07-16
C015,P030,Home & Kitchen,297.28,2023-05-23
C339,P014,Toys & Games,363.24,2023-06-03
C335,P050,Home & Kitchen,286.61,2023-10-28
C431,P003,Electronics,111.17,2023-11-27
C476,P022,Electronics,341.84,2023-08-19
C422,P045,Clothing,463.45,2023-10-25
C295,P017,Electronics,467.36,2023-09-01
C302,P037,Clothing,319.14,2023-06-18
C121,P024,Books,12.07,2023-05-20
C421,P047,Clothing,119.81,2023-08-09
C314,P030,Home & Kitchen,409.32,2023-03-07
C075,P025,Clothing,5.74,2023-10-25
C382,P036,Clothing,159.34,2023-01-17
C304,P042,Clothing,382.43,2023-01-13
C460,P013,Home & Kitchen,106.25,2023-12-02
C464,P006,Electronics,123.86,2023-11-11
C024,P046,Books,321.15,2023-02-09
C138,P015,Clothing,207.66,2023-04-14
C287,P046,Books,45.55,2023-01-31
C333,P034,Home & Kitchen,296.26,2023-02-06
C435,P018,Electronics,50.08,2023-03-26
C377,P003,Electronics,60.31,2023-08-19
C190,P001,Clothing,432.96,2023-04-02
C303,P029,Books,155.22,2023-07-04
C474,P001,Clothing,416.18,2023-03-23
C167,P041,Home & Kitchen,361.33,2023-11-27
C378,P002,Books,104.25,2023-05-23
C297,P021,Home & Kitchen,331.56,2023-08-08
C396,P035,Books,72.81,2023-12-23
C430,P012,Electronics,83.57,2023-06-20
C001,P011,Books,368.77,2023-05-22
C107,P001,Clothing,247.81,2023-01-23
C164,P041,Home & Kitchen,299.64,2023-11-19
C272,P031,Books,239.53,2023-06-02
C195,P050,Home & Kitchen,284.02,2023-12-20
C383,P043,Books,478.24,2023-09-30
C387,P050,Home & Kitchen,294.62,2023-06-21
C416,P045,Clothing,84.63,2023-11-15
C293,P020,Toys & Games,187.55,2023-11-08
C057,P006,Electronics,32.83,2023-01-01
C002,P032,Home & Kitchen,335.85,2023-11-07
C331,P006,Electronics,73.22,2023-09-26
C186,P011,Books,207.59,2023-12-31
C295,P027,Toys & Games,35.57,2023-10-08
C472,P017,Electronics,160.21,2023-03-23
C387,P039,Books,434.65,2023-02-10
C359,P034,Home & Kitchen,18.66,2023-09-29
C211,P039,Books,117.0,2023-08-06
C029,P045,Clothing,311.52,2023-10-20
C426,P039,Books,298.84,2023-08-23
C352,P030,Home & Kitchen,155.58,2023-07-07
C226,P041,Home & Kitchen,269.93,2023-05-24
C314,P005,Clothing,10.17,2023-08-18
C001,P026,Electronics,90.02,2023-04-13
C109,P006,Electronics,446.86,2023-10-13
C142,P020,Toys & Games,79.76,2023-05-24
C330,P007,Books,165.95,2023-12-08
C130,P019,Home & Kitchen,434.43,2023-02-25
C248,P017,Electronics,61.05,2023-03-24
C165,P037,Clothing,490.45,2023-10-20
C222,P027,Toys & Games,406.27,2023-10-18
C440,P015,Clothing,314.11,2023-05-07
C033,P026,Electronics,366.02,2023-11-06
C068,P043,Books,91.93,2023-03-01
C325,P017,Electronics,405.66,2023-04-02
C357,P029,Books,84.0,2023-07-25
C145,P049,Electronics,16.88,2023-07-26
C349,P011,Books,260.25,2023-10-25
C280,P029,Books,403.22,2023-01-14
C246,P004,Books,251.14,2023-03-09
C226,P034,Home & Kitchen,244.43,2023-05-11
C157,P021,Home & Kitchen,445.47,2023-06-23
C409,P043,Books,483.88,2023-02-27
C331,P029,Books,85.1,2023-09-06
C470,P049,Electronics,208.38,2023-11-16
C452,P035,Books,38.99,2023-11-07
C209,P011,Books,199.84,2023-09-18
C139,P050,Home & Kitchen,324.35,2023-09-06
C189,P034,Home & Kitchen,147.97,2023-09-30
C486,P001,Clothing,341.51,2023-08-28
C017,P010,Home & Kitchen,58.7,2023-08-19
C086,P046,Books,352.81,2023-12-01
C477,P025,Clothing,332.15,2023-01-16
C497,P004,Books,461.37,2023-08-20
C271,P038,Home & Kitchen,222.16,2023-01-09
C069,P044,Clothing,137.85,2023-02-15
C413,P012,Electronics,265.96,2023-07-12
C028,P008,Home & Kitchen,340.49,2023-01-10
C393,P011,Books,364.38,2023-10-02
C110,P032,Home & Kitchen,455.69,2023-05-23
C248,P021,Home & Kitchen,32.33,2023-03-19
C189,P007,Books,227.81,2023-10-14
C214,P045,Clothing,250.26,2023-11-07
C194,P028,Books,393.19,2023-07-25
C290,P042,Clothing,97.71,2023-05-20
C396,P050,Home & Kitchen,247.58,2023-03-26
C009,P046,Books,167.16,2023-07-11
C309,P017,Electronics,283.79,2023-04-16
C122,P031,Books,100.44,2023-03-16
C364,P007,Books,341.7,2023-05-08
C238,P020,Toys & Games,10.16,2023-05-04
C358,P016,Toys & Games,335.38,2023-02-18
C206,P034,Home & Kitchen,178.09,2023-07-24
C022,P013,Home & Kitchen,108.7,2023-06-29
C340,P024,Books,453.74,2023-05-17
C297,P043,Books,234.8,2023-10-30
C288,P020,Toys & Games,305.68,2023-10-25
C324,P037,Clothing,197.4,2023-01-20
C119,P038,Home & Kitchen,88.16,2023-06-20
C090,P029,Books,303.57,2023-09-04
C206,P037,Clothing,384.6,2023-02-08
C387,P039,Books,283.22,2023-11-24
C012,P008,Home & Kitchen,261.02,2023-05-18
C219,P047,Clothing,283.07,2023-09-08
C014,P040,Electronics,119.5,2023-06-17
C436,P044,Clothing,26.72,2023-09-29
C050,P008,Home & Kitchen,438.5,2023-02-01
C482,P048,Books,387.23,2023-03-20
C498,P047,Clothing,349.75,2023-04-04
C099,P050,Home & Kitchen,407.26,2023-10-24
C131,P029,Books,496.99,2023-04-02
C274,P021,Home & Kitchen,483.88,2023-05-12
C296,P045,Clothing,197.43,2023-02-14
C277,P034,Home & Kitchen,68.12,2023-10-27
C444,P049,Electronics,16.68,2023-06-16
C147,P027,Toys & Games,284.41,2023-05-18
C238,P033,Electronics,489.71,2023-08-17
C479,P010,Home & Kitchen,411.57,2023-02-17
C438,P011,Books,414.38,2023-12-04
C183,P045,Clothing,224.18,2023-06-20
C081,P045,Clothing,299.25,2023-06-10
C084,P036,Clothing,340.62,2023-02-08
C068,P024,Books,243.99,2023-04-05
C005,P008,Home & Kitchen,257.63,2023-03-04
C299,P033,Electronics,210.82,2023-07-03
C015,P040,Electronics,438.96,2023-06-30
C414,P020,Toys & Games,21.69,2023-12-24
C178,P003,Electronics,272.76,2023-09-02
C088,P007,Books,53.78,2023-10-06
C057,P013,Home & Kitchen,290.22,2023-03-17
C242,P027,Toys & Games,232.28,2023-09-14
C304,P045,Clothing,407.26,2023-06-24
C379,P015,Clothing,7.36,2023-08-28
C311,P032,Home & Kitchen,139.93,2023-08-15
C463,P015,Clothing,498.85,2023-06-17
C048,P006,Electronics,17.56,2023-06-04
C405,P042,Clothing,187.49,2023-08-15
C146,P038,Home & Kitchen,119.85,2023-08-13
C425,P024,Books,432.08,2023-08-20
C039,P011,Books,374.05,2023-06-03
C263,P041,Home & Kitchen,310.6,2023-10-09
C117,P040,Electronics,317.52,2023-05-15
C025,P006,Electronics,71.36,2023-01-16
C001,P020,Toys & Games,85.67,2023-10-11
C098,P039,Books,424.7,2023-07-29
C133,P041,Home & Kitchen,207.66,2023-07-22
C143,P037,Clothing,429.89,2023-01-29
C137,P011,Books,50.68,2023-10-21
C303,P021,Home & Kitchen,315.6,2023-12-22
C335,P049,Electronics,264.2,2023-10-17
C024,P048,Books,144.74,2023-11-09
C255,P007,Books,307.04,2023-07-10
C392,P049,Electronics,228.34,2023-02-01
C160,P045,Clothing,118.43,2023-12-06
C016,P045,Clothing,41.87,2023-01-09
C441,P024,Books,293.89,2023-11-01
C088,P023,Books,70.53,2023-12-25
C388,P046,Books,81.22,2023-11-25
C289,P016,Toys & Games,194.44,2023-02-15
C203,P029,Books,410.5,2023-10-12
C188,P019,Home & Kitchen,482.91,2023-12-11
C163,P043,Books,366.44,2023-09-28
C374,P029,Books,371.11,2023-11-27
C214,P001,Clothing,297.11,2023-11-04
C147,P025,Clothing,411.0,2023-09-29
C423,P036,Clothing,455.2,2023-02-24
C393,P043,Books,360.28,2023-10-02
C360,P041,Home & Kitchen,493.66,2023-09-08
C329,P015,Clothing,150.02,2023-06-17
C119,P034,Home & Kitchen,274.51,2023-01-20
C442,P029,Books,439.42,2023-03-28
C168,P045,Clothing,369.89,2023-05-24
C421,P004,Books,227.41,2023-04-08
C087,P018,Electronics,93.41,2023-07-13
C170,P001,Clothing,50.91,2023-05-06
C413,P028,Books,251.23,2023-09-24
C174,P045,Clothing,319.68,2023-01-07
C421,P020,Toys & Games,372.35,2023-10-20
C128,P043,Books,142.34,2023-06-06
C085,P041,Home & Kitchen,39.08,2023-06-12
C046,P011,Books,332.38,2023-08-13
C320,P042,Clothing,435.5,2023-10-24
C009,P019,Home & Kitchen,454.96,2023-11-26
C188,P021,Home & Kitchen,250.64,2023-04-21
C296,P032,Home & Kitchen,127.52,2023-11-15
C364,P020,Toys & Games,164.64,2023-08-24
C428,P006,Electronics,446.08,2023-08-11
C276,P009,Toys & Games,299.05,2023-01-17
C052,P024,Books,297.25,2023-12-06
C344,P024,Books,157.51,2023-07-05
C211,P042,Clothing,492.92,2023-10-24
C308,P038,Home & Kitchen,232.52,2023-07-25
C280,P033,Electronics,487.5,2023-02-24
C484,P011,Books,32.37,2023-07-16
C390,P009,Toys & Games,333.06,2023-10-31
C044,P047,Clothing,206.75,2023-03-27
C257,P029,Books,420.52,2023-08-07
C252,P016,Toys & Games,421.07,2023-01-16
C126,P039,Books,78.69,2023-10-25
C483,P044,Clothing,417.41,2023-12-20
C149,P041,Home & Kitchen,361.01,2023-05-05
C286,P004,Books,251.66,2023-06-22
C017,P011,Books,421.77,2023-09-09
C326,P016,Toys & Games,457.06,2023-06-11
C377,P008,Home & Kitchen,415.94,2023-05-27
C465,P032,Home & Kitchen,40.93,2023-05-17
C286,P016,Toys & Games,255.09,2023-05-07
C227,P018,Electronics,370.25,2023-02-20
C228,P027,Toys & Games,42.32,2023-09-01
C434,P031,Books,408.92,2023-08-05
C204,P026,Electronics,351.83,2023-10-31
C195,P011,Books,466.95,2023-10-25
C178,P043,Books,275.09,2023-06-23
C392,P009,Toys & Games,103.47,2023-05-19
C438,P032,Home & Kitchen,151.31,2023-11-10
C459,P015,Clothing,270.42,2023-02-05
C224,P047,Clothing,60.4,2023-11-27
C268,P045,Clothing,467.42,2023-06-21
C321,P028,Books,212.65,2023-06-25
C289,P049,Electronics,186.6,2023-05-01
C462,P033,Electronics,454.41,2023-03-12
C472,P026,Electronics,41.95,2023-09-22
C489,P050,Home & Kitchen,300.12,2023-03-18
C184,P007,Books,182.7,2023-10-22
C069,P025,Clothing,96.14,2023-10-28
C384,P013,Home & Kitchen,457.15,2023-06-17
C434,P034,Home & Kitchen,89.96,2023-12-22
C231,P002,Books,63.81,2023-11-23
C294,P041,Home & Kitchen,260.47,2023-04-18
C374,P042,Clothing,452.07,2023-12-07
C045,P013,Home & Kitchen,257.08,2023-07-26
C248,P032,Home & Kitchen,239.13,2023-05-27
C055,P038,Home & Kitchen,55.16,2023-08-26
C419,P019,Home & Kitchen,316.73,2023-02-18
C426,P017,Electronics,399.26,2023-08-29
C276,P024,Books,365.73,2023-11-07
C120,P043,Books,403.1,2023-10-01
C234,P032,Home & Kitchen,72.36,2023-06-25
C267,P008,Home & Kitchen,130.11,2023-04-10
C079,P034,Home & Kitchen,267.0,2023-10-22
C162,P044,Clothing,203.28,2023-12-02
C374,P027,Toys & Games,408.77,2023-05-02
C266,P049,Electronics,65.29,2023-03-29
C155,P023,Books,347.12,2023-12-13
C069,P006,Electronics,198.85,2023-04-09
C382,P022,Electronics,215.17,2023-08-28
C116,P048,Books,371.7,2023-06-09
C475,P048,Books,82.71,2023-03-05
C446,P001,Clothing,73.21,2023-10-09
C283,P009,Toys & Games,65.18,2023-04-14
C262,P046,Books,17.02,2023-04-16
C089,P032,Home & Kitchen,232.95,2023-08-13
C422,P050,Home & Kitchen,249.47,2023-07-08
C326,P042,Clothing,355.29,2023-01-11
C054,P030,Home & Kitchen,106.64,2023-11-13
C286,P030,Home & Kitchen,41.25,2023-10-27
C013,P014,Toys & Games,157.42,2023-10-16
C262,P006,Electronics,364.6,2023-02-18
C420,P041,Home & Kitchen,50.31,2023-02-16
C327,P014,Toys & Games,239.1,2023-02-19
C175,P042,Clothing,71.94,2023-02-07
C305,P006,Electronics,429.57,2023-05-10
C192,P006,Electronics,219.24,2023-09-19
C336,P024,Books,129.36,2023-02-25
C260,P021,Home & Kitchen,448.44,2023-10-20
C314,P027,Toys & Games,76.57,2023-12-27
C317,P049,Electronics,349.97,2023-02-24
C102,P016,Toys & Games,224.49,2023-06-17
C138,P022,Electronics,489.68,2023-10-13
C396,P041,Home & Kitchen,364.71,2023-07-22
C391,P037,Clothing,443.83,2023-05-07
C336,P043,Books,90.26,2023-05-24
C354,P014,Toys & Games,418.7,2023-10-27
C165,P044,Clothing,332.09,2023-07-02
C262,P017,Electronics,37.89,2023-04-07
C179,P002,Books,213.82,2023-07-16
C162,P016,Toys & Games,265.52,2023-05-15
C265,P044,Clothing,323.06,2023-10-17
C193,P018,Electronics,173.28,2023-10-18
C062,P027,Toys & Games,472.02,2023-05-10
C497,P029,Books,464.88,2023-04-17
C135,P005,Clothing,71.28,2023-02-04
C187,P023,Books,153.26,2023-04-30
C335,P020,Toys & Games,415.58,2023-05-27
C040,P009,Toys & Games,335.92,2023-05-23
C361,P050,Home & Kitchen,60.9,2023-09-12
C098,P032,Home & Kitchen,36.56,2023-08-27
C061,P017,Electronics,130.75,2023-07-09
C103,P021,Home & Kitchen,204.66,2023-01-10
C040,P030,Home & Kitchen,262.19,2023-06-13
C436,P041,Home & Kitchen,284.51,2023-12-25
C337,P020,Toys & Games,384.23,2023-06-28
C278,P007,Books,134.91,2023-07-29
C075,P033,Electronics,485.38,2023-05-05
C021,P008,Home & Kitchen,428.41,2023-06-01
C487,P037,Clothing,177.23,2023-08-29
C257,P009,Toys & Games,84.07,2023-09-22
C110,P037,Clothing,307.87,2023-09-28
C459,P038,Home & Kitchen,43.54,2023-08-02
C284,P033,Electronics,266.94,2023-10-07
C155,P039,Books,348.62,2023-02-23
C467,P049,Electronics,179.02,2023-02-21
C181,P017,Electronics,370.33,2023-01-05
C248,P007,Books,102.24,2023-04-10
C128,P030,Home & Kitchen,481.31,2023-08-30
C066,P022,Electronics,145.9,2023-09-20
C261,P048,Books,466.97,2023-07-07
C419,P043,Books,269.08,2023-04-12
C484,P007,Books,453.99,2023-10-03
C216,P031,Books,180.3,2023-02-04
C078,P002,Books,282.03,2023-07-31
C352,P018,Electronics,17.57,2023-07-01
C054,P016,Toys & Games,208.19,2023-09-06
C210,P028,Books,224.15,2023-11-04
C399,P030,Home & Kitchen,218.84,2023-06-04
C135,P029,Books,132.01,2023-11-10
C323,P040,Electronics,393.82,2023-10-16
C341,P022,Electronics,200.42,2023-01-13
C284,P024,Books,336.14,2023-05-26
C152,P030,Home & Kitchen,245.92,2023-06-14
C147,P050,Home & Kitchen,462.49,2023-05-10
C086,P036,Clothing,220.35,2023-04-22
C242,P022,Electronics,225.01,2023-06-23
C388,P039,Books,164.8,2023-11-23
C140,P024,Books,70.43,2023-01-29
C228,P023,Books,312.54,2023-07-30
C096,P046,Books,198.2,2023-04-14
C213,P024,Books,135.05,2023-07-19
C150,P010,Home & Kitchen,379.7,2023-11-08
C302,P011,Books,174.33,2023-07-30
C034,P035,Books,191.52,2023-01-06
C495,P049,Electronics,411.82,2023-01-28
C110,P001,Clothing,180.99,2023-03-11
C490,P005,Clothing,309.26,2023-11-05
C110,P031,Books,49.61,2023-11-17
